ye,ma,co,zcode,brd,type,brand,model,org,loc,cla,home,frm,qu,cy,hp,we,pl,do,le,wi,he,li1,li2,li3,li,sp,ac,pr,princ,eurpr,exppr,avexr,avdexr,avcpr,avppr,avdcpr,avdppr,xexr,tax,pop,ngdp,rgdp,engdp,ergdp,engdpc,ergdpc
92,"Germany",21,18,"BMW","BMW5","BMW","5","Germany","Germany","luxury",1,"BMW",77332,1991,110,1445,5,4,472,175,141,7.2,8.7,12.9,9.599999,211,10.6,48650,1.27446,22281.57,22281.57,2.183419,2.183419,108.878,101.4419,108.878,101.4419,1,.14,8.06e+07,3.08e+12,2.81e+12,1.41e+12,1.29e+12,17483.14,15979.61
93,"Germany",21,18,"BMW","BMW5","BMW","5","Germany","Germany","luxury",1,"BMW",64895,1796,83,1360,5,4,472,175,141,6.6,8.2,10.9,8.566667,194,12.4,44500,1.145188,19150.58,19150.58,2.323689,2.323689,113.7313,101.6003,113.7313,101.6003,1,.15,8.12e+07,3.15e+12,2.78e+12,1.36e+12,1.20e+12,16722.65,14727.65
94,"Germany",21,18,"BMW","BMW5","BMW","5","Germany","Germany","luxury",1,"BMW",61806,1796,85,1360,5,4,472,175,141,6,7.9,10.5,8.133333,198,12.3,45300,1.110705,19683.76,19683.76,2.301389,2.301389,116.8401,102.2087,116.8401,102.2087,1,.15,8.14e+07,3.32e+12,2.86e+12,1.44e+12,1.24e+12,17721.87,15254.61
95,"Germany",21,18,"BMW","BMW5","BMW","5","Germany","Germany","luxury",1,"BMW",48286,1796,85,1360,5,4,472,175,141,6,7.9,10.5,8.133333,198,12.3,46000,1.085779,21400.31,21400.31,2.149502,2.149502,118.9904,103.984,118.9904,103.984,1,.15,8.17e+07,3.46e+12,2.91e+12,1.61e+12,1.36e+12,19709.64,16599.38
96,"Germany",21,18,"BMW","BMW5","BMW","5","Germany","Germany","luxury",1,"BMW",79274,1991,110,1410,5,4,477.5,180,143,6.2,7.6,11.5,8.433333,220,10.2,55750,1.289809,25380.43,25380.43,2.196574,2.196574,120.7607,103.5506,120.7607,103.5506,1,.15,8.19e+07,3.54e+12,2.95e+12,1.61e+12,1.34e+12,19677.66,16411.44
97,"Germany",21,18,"BMW","BMW5","BMW","5","Germany","Germany","luxury",1,"BMW",90051,1991,110,1410,5,4,477.5,180,143,6.8,13,13,10.93333,220,10.2,57000,1.282785,23808.91,23808.91,2.394062,2.394062,122.8764,104.6674,122.8764,104.6674,1,.15,8.21e+07,3.65e+12,3.01e+12,1.52e+12,1.26e+12,18560.32,15324.9
98,"Germany",21,18,"BMW","BMW5","BMW","5","Germany","Germany","luxury",1,"BMW",82076,1991,110,1410,5,4,477.5,180,143,6.8,13,13,10.93333,220,10.2,58200,1.271391,24429.98,24429.98,2.382318,2.382318,124.0391,104.2551,124.0391,104.2551,1,.16,8.20e+07,3.75e+12,2.77e+12,1.58e+12,1.16e+12,19215.16,14183.12
99,"Germany",21,18,"BMW","BMW5","BMW","5","Germany","Germany","luxury",1,"BMW",69827,1991,110,1470,5,4,477.5,180,143,6.9,12.6,12.6,10.7,220,10.2,60300,1.284738,23603.1,23603.1,2.554749,2.554749,124.8804,102.9788,124.8804,102.9788,1,.16,8.20e+07,3.85e+12,,1.51e+12,,18371.91,
70,"Germany",26,35,"Citroën","citroen 2 CV 6 - 2 CV 4","citroen","2CV6","France","France","subcompact",0,"Fiat",17927,431,17,560,4,5,383,148,160,5.5,5.5,5.5,5.5,102,,4220,.3793813,1158.235,759.7867,5.55419,3.643475,21.62464,,47.08456,48.17054,.6559867,.13,6.07e+07,6.75e+11,1.49e+12,1.85e+11,4.08e+11,3052.957,6725.179
71,"Germany",26,35,"Citroën","citroen 2 CV 6 - 2 CV 4","citroen","2CV6","France","France","subcompact",0,"Fiat",19346,431,17,560,4,5,383,148,160,5.4,5.4,5.4,5.4,102,,4388,.358707,1254.32,790.0342,5.55419,3.498311,22.79183,,49.55016,50.20954,.6298507,.13,6.13e+07,7.50e+11,1.53e+12,2.14e+11,4.38e+11,3496.781,7142.958
72,"Germany",26,35,"Citroën","citroen 2 CV 6 - 2 CV 4","citroen","2CV6","France","France","subcompact",0,"Fiat",19889,431,17,560,4,5,383,148,160,5.4,5.4,5.4,5.4,102,33.5,4694,.351685,1358.76,845.1277,5.55419,3.454621,24.1737,,52.27326,51.53933,.6219846,.13,6.17e+07,8.23e+11,1.60e+12,2.38e+11,4.62e+11,3863.57,7498.641
73,"Germany",26,35,"Citroën","citroen 2 CV 6 - 2 CV 4","citroen","2CV6","France","France","subcompact",0,"Fiat",19964,431,17,560,4,5,383,148,160,5.4,5.4,5.4,5.4,102,33.5,4788,.3234804,1529.184,901.804,5.309358,3.131081,25.95787,,55.92981,54.96454,.5897288,.13,6.20e+07,9.17e+11,1.67e+12,2.93e+11,5.35e+11,4727.286,8629.855
74,"Germany",26,35,"Citroën","citroen 2 CV 6 - 2 CV 4","citroen","2CV6","France","France","subcompact",0,"Fiat",21696,431,17,560,4,5,383,148,160,5.4,5.4,5.4,5.4,102,33.5,5250,.3310297,1717.789,922.8158,5.689109,3.056254,29.50094,,59.82455,62.32269,.5372113,.13,6.20e+07,9.84e+11,1.68e+12,3.22e+11,5.50e+11,5189.23,8859.128
75,"Germany",26,35,"Citroën","citroen 2 CV 6 - 2 CV 4","citroen","2CV6","France","France","subcompact",0,"Fiat",15415,431,17,560,4,4,383,148,160,5.8,5.8,5.8,5.8,102,,6190,.3728,2062.415,1191.207,5.19641,3.001335,32.9484,,63.37811,65.21599,.5775787,.13,6.18e+07,1.03e+12,1.66e+12,3.42e+11,5.53e+11,5532.229,8937.081
76,"Germany",26,35,"Citroën","citroen 2 CV 6 - 2 CV 4","citroen","2CV6","France","France","subcompact",0,"Peugeot",13750,431,17,560,4,4,383,148,160,5.8,5.8,5.8,5.8,102,33.5,6320,.3469372,2207.961,1133.299,5.576638,2.862369,36.11985,,66.10121,67.61767,.5132786,.13,6.15e+07,1.12e+12,1.74e+12,3.91e+11,6.08e+11,6364.152,9882.88
77,"Germany",26,35,"Citroën","citroen 2 CV 6 - 2 CV 4","citroen","2CV6","France","France","subcompact",0,"Peugeot",14722,435,17,560,4,4,383,148,160,5.8,5.8,5.8,5.8,102,,5995,.3079529,2233.522,1046.444,5.728925,2.684102,39.54926,,68.54105,69.48743,.4685175,.13,6.14e+07,1.20e+12,1.79e+12,4.45e+11,6.68e+11,7252.805,10876.9
78,"Germany",26,35,"Citroën","citroen 2 CV 6 - 2 CV 4","citroen","2CV6","France","France","subcompact",0,"Peugeot",16987,597,21,560,4,4,383,148,160,5.8,5.8,5.8,5.8,102,,6790,.3243309,2732.625,1221.317,5.559572,2.484791,43.20779,,70.38221,70.28529,.4469392,.13,6.13e+07,1.28e+12,1.85e+12,5.17e+11,7.44e+11,8425.422,12127.26
79,"Germany",26,35,"Citroën","citroen 2 CV 6 - 2 CV 4","citroen","2CV6","France","France","subcompact",0,"Peugeot",13081,597,21,560,4,4,383,148,160,6,6.9,6.9,6.6,110,,7390,.3270251,3155.89,1358.398,5.440232,2.341653,47.80801,,73.27912,73.6541,.4304326,.13,6.14e+07,1.39e+12,1.93e+12,5.93e+11,8.23e+11,9650.3,13387.35
80,"Germany",26,35,"Citroën","citroen 2 CV 6","citroen","2CV6","France","France","subcompact",0,"Peugeot",13916,597,21.5,560,4,5,383,148,160,6,6.4,6.9,6.433333,110,,7750,.3242471,3217.79,1390.915,5.571874,2.408485,54.28079,60.77928,77.25112,79.22308,.4322577,.13,6.15e+07,1.47e+12,1.95e+12,6.11e+11,8.08e+11,9923.883,13122.83
81,"Germany",26,35,"Citroën","citroen 2 CV 6","citroen","2CV6","France","France","subcompact",0,"Peugeot",13369,597,21.5,560,4,5,383,148,160,5.4,6.1,6.8,6.1,115,33.5,7995,.3210496,3012.462,1242.811,6.432997,2.653976,61.51823,67.91881,82.13725,85.42876,.4125567,.13,6.17e+07,1.54e+12,1.95e+12,5.79e+11,7.34e+11,9383.165,11902.3
82,"Germany",26,35,"Citroën","citroen 2 CV 6","citroen","2CV6","France","France","subcompact",0,"Peugeot",11720,602,21.5,585,4,5,383,148,160,5.4,6.1,6.8,6.1,115,33.5,8520,.3307278,3183.291,1156.054,7.369898,2.676475,68.88718,75.17499,86.46332,90.44165,.3631631,.13,6.16e+07,1.59e+12,1.93e+12,5.93e+11,7.20e+11,9625.107,11690.38
83,"Germany",26,35,"Citroën","citroen 2 CV 6","citroen","2CV6","France","France","subcompact",0,"Peugeot",13101,597,21.5,585,4,5,383,148,160,5.4,6.1,6.8,6.1,115,33.5,7990,.2941792,2912.386,962.5184,8.30114,2.743455,75.40359,81.82455,89.29586,91.76338,.3304914,.13,6.14e+07,1.67e+12,1.96e+12,6.08e+11,7.15e+11,9900.039,11645.04
84,"Germany",26,35,"Citroën","citroen 2 CV 6","citroen","2CV6","France","France","subcompact",0,"Peugeot",11197,602,21,585,4,5,383,148,160,5.4,6.1,6.8,6.1,115,33.5,8150,.2847562,2777.925,906.047,8.995118,2.933845,81.18991,89.38404,91.44601,94.41489,.3261597,.14,6.11e+07,1.75e+12,2.02e+12,5.96e+11,6.87e+11,9755.449,11242.38
85,"Germany",26,35,"Citroën","citroen 2 CV 6","citroen","2CV6","France","France","subcompact",0,"Peugeot",11148,597,20,585,4,5,383,148,160,5.4,6.1,6.8,6.1,115,33.5,8440,.2817955,2896.992,948.6453,8.896897,2.913367,85.92418,93.32712,93.44167,96.71986,.3274587,.14,6.10e+07,1.83e+12,2.06e+12,6.27e+11,7.08e+11,10280.48,11609.41
86,"Germany",26,35,"Citroën","citroen 2 CV 6","citroen","2CV6","France","France","subcompact",0,"Peugeot",15741,602,21,585,4,5,383,148,160,5.4,6.1,6.8,6.1,115,33.5,8690,.2750023,3457.719,1075.954,8.07655,2.513218,88.10538,90.71395,93.20992,94.27789,.3111746,.14,6.10e+07,1.93e+12,2.11e+12,7.67e+11,8.40e+11,12573.42,13762.07
87,"Germany",26,35,"Citroën","citroen 2 CV 6","citroen","2CV6","France","France","subcompact",0,"Peugeot",12528,597,20,585,4,5,383,148,160,5.4,6.1,6.8,6.1,115,33.5,8950,.2745859,3868.049,1157.156,7.734482,2.313828,91.00308,91.27391,93.49317,91.93262,.2991575,.14,6.11e+07,1.99e+12,2.14e+12,8.61e+11,9.25e+11,14086.84,15133.67
88,"Germany",26,35,"Citroën","citroen 2 CV 6","citroen","2CV6","France","France","subcompact",0,"Peugeot",8061,602,21,585,4,5,383,148,160,5.4,6.1,6.8,6.1,115,33.5,9390,.2753958,3949.482,1164.306,8.06489,2.377527,93.46091,95.98694,94.57468,93.08511,.2947997,.14,6.14e+07,2.09e+12,2.22e+12,8.81e+11,9.32e+11,14341.12,15175.16
89,"Germany",26,35,"Citroën","citroen 2 CV 6","citroen","2CV6","France","France","subcompact",0,"Peugeot",7853,597,20,585,4,5,383,148,160,5.4,6.1,6.8,6.1,115,33.5,9990,.2785034,4205.192,1238.998,8.062968,2.375635,96.73045,101.2599,97.37433,96.02676,.2946352,.14,6.20e+07,2.22e+12,2.30e+12,9.36e+11,9.67e+11,15099.25,15600.02
90,"Germany",26,35,"Citroën","citroen 2 CV 6","citroen","2CV6","France","France","subcompact",0,"Peugeot",4246,600,21,585,4,5,383,148,160,6.1,6.1,6.1,6.1,115,33.5,9990,.2600097,4582.28,1357.888,7.357015,2.180137,100,100,100,97.67892,.2963345,.14,6.32e+07,2.43e+12,2.43e+12,1.11e+12,1.11e+12,17623.5,17623.5
87,"Germany",27,31,"Citroën","citroen AX","citroen","AX","France","France","subcompact",0,"Peugeot",6243,947,30,640,5,3,350,156,135,3.9,5.6,5.6,5.033333,145,17.9,11900,.3650919,5142.993,1538.565,7.734482,2.313828,91.00308,91.27391,93.49317,91.93262,.2991575,.14,6.11e+07,1.99e+12,2.14e+12,8.61e+11,9.25e+11,14086.84,15133.67
88,"Germany",27,31,"Citroën","citroen AX","citroen","AX","France","France","subcompact",0,"Peugeot",10182,1124,40,645,5,3,349.5,155,135.5,4.8,6.5,7.6,6.3,161,14.6,12950,.3798057,5446.837,1605.726,8.06489,2.377527,93.46091,95.98694,94.57468,93.08511,.2947997,.14,6.14e+07,2.09e+12,2.22e+12,8.81e+11,9.32e+11,14341.12,15175.16
89,"Germany",27,31,"Citroën","citroen AX","citroen","AX","France","France","subcompact",0,"Peugeot",13750,1116,40,645,5,3,349.5,155,135.5,3.9,5.6,7.5,5.666667,158,13.2,13370,.3727317,5627.97,1658.198,8.062968,2.375635,96.73045,101.2599,97.37433,96.02676,.2946352,.14,6.20e+07,2.22e+12,2.30e+12,9.36e+11,9.67e+11,15099.25,15600.02
90,"Germany",27,31,"Citroën","citroen AX","citroen","AX","France","France","subcompact",0,"Peugeot",14874,1000,44,645,5,3,349.5,155,135.5,5.9,5.9,5.9,5.9,167,11.4,15290,.3979529,7013.32,2078.289,7.357015,2.180137,100,100,100,97.67892,.2963345,.14,6.32e+07,2.43e+12,2.43e+12,1.11e+12,1.11e+12,17623.5,17623.5
91,"Germany",27,31,"Citroën","citroen AX","citroen","AX","France","France","subcompact",0,"Peugeot",16874,1124,44,645,5,3,349.5,155,135.5,3.9,5.6,5.7,5.066667,158,14.8,15890,.445361,6956.184,2045.791,7.767166,2.284298,103.2169,98.71675,103.6362,100,.2940968,.14,8.00e+07,2.85e+12,2.75e+12,1.25e+12,1.20e+12,15619.2,15055.27
92,"Germany",27,31,"Citroën","citroen AX","citroen","AX","France","France","subcompact",0,"Peugeot",24274,954,33,670,5,3,352.5,155.5,135.5,3.9,5.6,5.7,5.066667,158,14.8,14990,.3926858,6865.379,2027.583,7.393041,2.183419,105.6588,97.10686,108.878,101.4419,.2953344,.14,8.06e+07,3.08e+12,2.81e+12,1.41e+12,1.29e+12,17483.14,15979.61
93,"Germany",27,31,"Citroën","citroen AX","citroen","AX","France","France","subcompact",0,"Peugeot",22501,954,33,690,5,3,352.5,155.5,135.5,4.5,6.3,6.5,5.766667,151,17.4,15590,.401202,6709.16,1962.132,7.945437,2.323689,107.884,94.35371,113.7313,101.6003,.2924558,.15,8.12e+07,3.15e+12,2.78e+12,1.36e+12,1.20e+12,16722.65,14727.65
94,"Germany",27,31,"Citroën","citroen AX","citroen","AX","France","France","subcompact",0,"Peugeot",14944,954,33,690,5,3,352.5,155.5,135.5,4.5,6.3,6.5,5.766667,151,17.4,15590,.3822492,6774.169,1976.857,7.886257,2.301389,109.6758,95.38136,116.8401,102.2087,.2918227,.15,8.14e+07,3.32e+12,2.86e+12,1.44e+12,1.24e+12,17721.87,15254.61
95,"Germany",27,31,"Citroën","citroen AX","citroen","AX","France","France","subcompact",0,"Peugeot",17030,964,33,690,5,3,352.5,155.5,135.5,4.5,6.3,6.5,5.766667,151,17.4,16580,.3913524,7713.415,2220.536,7.466667,2.149502,111.626,101.2158,118.9904,103.984,.2878797,.15,8.17e+07,3.46e+12,2.91e+12,1.61e+12,1.36e+12,19709.64,16599.38
96,"Germany",27,31,"Citroën","citroen AX","citroen","AX","France","France","subcompact",0,"Peugeot",5883,954,33,690,5,3,352.5,155.5,136,4.5,6.3,6.5,5.766667,151,17.4,15990,.3699382,7279.517,2148.963,7.440797,2.196574,113.8678,98.46433,120.7607,103.5506,.2952068,.15,8.19e+07,3.54e+12,2.95e+12,1.61e+12,1.34e+12,19677.66,16411.44
83,"Germany",28,29,"Citroën","citroen BX","citroen","BX","France","France","intermediate",0,"Peugeot",6728,1360,46,885,5,5,423,166,136,5.6,7.5,7.7,6.933333,155,15.6,15200,.55964,5540.458,1831.074,8.30114,2.743455,75.40359,81.82455,89.29586,91.76338,.3304914,.13,6.14e+07,1.67e+12,1.96e+12,6.08e+11,7.15e+11,9900.039,11645.04
84,"Germany",28,29,"Citroën","citroen BX","citroen","BX","France","France","intermediate",0,"Peugeot",11618,1361,45.5,885,5,5,423,166,136,5.6,7.5,7.7,6.933333,155,15.6,15550,.5433079,5300.212,1728.715,8.995118,2.933845,81.18991,89.38404,91.44601,94.41489,.3261597,.14,6.11e+07,1.75e+12,2.02e+12,5.96e+11,6.87e+11,9755.449,11242.38
85,"Germany",28,29,"Citroën","citroen BX","citroen","BX","France","France","intermediate",0,"Peugeot",12073,1351,46,885,5,5,423,166,136,5.6,7.5,7.7,6.933333,155,15.6,16320,.5448937,5601.766,1834.347,8.896897,2.913367,85.92418,93.32712,93.44167,96.71986,.3274587,.14,6.10e+07,1.83e+12,2.06e+12,6.27e+11,7.08e+11,10280.48,11609.41
86,"Germany",28,29,"Citroën","citroen BX","citroen","BX","France","France","intermediate",0,"Peugeot",16351,1361,46,900,5,5,423,166,136,5.6,7.5,7.7,6.933333,155,15.6,16320,.51646,6493.667,2020.665,8.07655,2.513218,88.10538,90.71395,93.20992,94.27789,.3111746,.14,6.10e+07,1.93e+12,2.11e+12,7.67e+11,8.40e+11,12573.42,13762.07
87,"Germany",28,29,"Citroën","citroen BX","citroen","BX","France","France","intermediate",0,"Peugeot",15338,1351,45,900,5,5,423,166,136,5.6,7.5,7.7,6.933333,155,15.6,16650,.5108219,7195.868,2152.698,7.734482,2.313828,91.00308,91.27391,93.49317,91.93262,.2991575,.14,6.11e+07,1.99e+12,2.14e+12,8.61e+11,9.25e+11,14086.84,15133.67
88,"Germany",28,29,"Citroën","citroen BX","citroen","BX","France","France","intermediate",0,"Peugeot",14384,1360,53,900,5,5,440,168,142,5.5,7.1,8.5,7.033333,163,13.5,18750,.5499116,7886.347,2324.892,8.06489,2.377527,93.46091,95.98694,94.57468,93.08511,.2947997,.14,6.14e+07,2.09e+12,2.22e+12,8.81e+11,9.32e+11,14341.12,15175.16
89,"Germany",28,29,"Citroën","citroen BX","citroen","BX","France","France","intermediate",0,"Peugeot",13888,1351,47,900,5,5,440,168,142,5.5,7.1,8.9,7.166667,167,13.1,19070,.5316376,8027.329,2365.134,8.062968,2.375635,96.73045,101.2599,97.37433,96.02676,.2946352,.14,6.20e+07,2.22e+12,2.30e+12,9.36e+11,9.67e+11,15099.25,15600.02
90,"Germany",28,29,"Citroën","citroen BX","citroen","BX","France","France","intermediate",0,"Peugeot",14012,1400,53,900,5,5,424,168,136,6.9,6.9,6.9,6.9,167,13.1,20890,.5437041,9581.966,2839.467,7.357015,2.180137,100,100,100,97.67892,.2963345,.14,6.32e+07,2.43e+12,2.43e+12,1.11e+12,1.11e+12,17623.5,17623.5
91,"Germany",28,29,"Citroën","citroen BX","citroen","BX","France","France","intermediate",0,"Peugeot",11611,1360,55,900,5,5,424,168,136,6.4,8.2,10.4,8.333333,170,12.2,21290,.5967109,9320.148,2741.025,7.767166,2.284298,103.2169,98.71675,103.6362,100,.2940968,.14,8.00e+07,2.85e+12,2.75e+12,1.25e+12,1.20e+12,15619.2,15055.27
92,"Germany",28,29,"Citroën","citroen BX","citroen","BX","France","France","intermediate",0,"Peugeot",7437,1360,55,900,5,5,424,168,136,5.5,7.1,8.1,6.9,167,14.9,22980,.6019959,10524.78,3108.329,7.393041,2.183419,105.6588,97.10686,108.878,101.4419,.2953344,.14,8.06e+07,3.08e+12,2.81e+12,1.41e+12,1.29e+12,17483.14,15979.61
90,"Germany",29,26,"Citroën","citroen XM","citroen","XM","France","France","standard",0,"Peugeot",7960,2000,90,1310,5,5,471,179.5,139,8.6,8.6,8.6,8.6,205,11.5,37950,.9877247,17407.16,5158.342,7.357015,2.180137,100,100,100,97.67892,.2963345,.14,6.32e+07,2.43e+12,2.43e+12,1.11e+12,1.11e+12,17623.5,17623.5
91,"Germany",29,26,"Citroën","citroen XM","citroen","XM","France","France","standard",0,"Peugeot",8156,1998,89,1310,5,5,471,179.5,139,7.1,8.8,13.3,9.733334,201,11.9,38950,1.091681,17051.19,5014.699,7.767166,2.284298,103.2169,98.71675,103.6362,100,.2940968,.14,8.00e+07,2.85e+12,2.75e+12,1.25e+12,1.20e+12,15619.2,15055.27
92,"Germany",29,26,"Citroën","citroen XM","citroen","XM","France","France","standard",0,"Peugeot",6227,1998,89,1280,5,5,471,179.5,139,6.3,7.9,10.7,8.3,193,12.2,41800,1.095014,19144.29,5653.966,7.393041,2.183419,105.6588,97.10686,108.878,101.4419,.2953344,.14,8.06e+07,3.08e+12,2.81e+12,1.41e+12,1.29e+12,17483.14,15979.61
93,"Germany",29,26,"Citroën","citroen XM","citroen","XM","France","France","standard",0,"Peugeot",3662,1998,89,1310,5,5,471,179.5,138.5,6.8,8.8,12.8,9.466667,201,11.9,43850,1.128461,18870.86,5518.891,7.945437,2.323689,107.884,94.35371,113.7313,101.6003,.2924558,.15,8.12e+07,3.15e+12,2.78e+12,1.36e+12,1.20e+12,16722.65,14727.65
94,"Germany",29,26,"Citroën","citroen XM","citroen","XM","France","France","standard",0,"Peugeot",2801,1998,97,1310,5,5,496.5,179.5,146.5,6.8,8.8,12.8,9.466667,201,11.9,45500,1.115609,19770.67,5769.53,7.886257,2.301389,109.6758,95.38136,116.8401,102.2087,.2918227,.15,8.14e+07,3.32e+12,2.86e+12,1.44e+12,1.24e+12,17721.87,15254.61
95,"Germany",29,26,"Citroën","citroen XM","citroen","XM","France","France","standard",0,"Peugeot",2546,1998,97,1395,5,5,496.5,179.5,142.5,5.7,7.4,11.2,8.1,205,11.4,46530,1.098289,21646.88,6231.696,7.466667,2.149502,111.626,101.2158,118.9904,103.984,.2878797,.15,8.17e+07,3.46e+12,2.91e+12,1.61e+12,1.36e+12,19709.64,16599.38
96,"Germany",29,26,"Citroën","citroen XM","citroen","XM","France","France","standard",0,"Peugeot",2214,1998,97,1395,5,5,471,179.5,139,6.6,8.2,11.6,8.8,205,11.8,45900,1.061924,20896.18,6168.694,7.440797,2.196574,113.8678,98.46433,120.7607,103.5506,.2952068,.15,8.19e+07,3.54e+12,2.95e+12,1.61e+12,1.34e+12,19677.66,16411.44
97,"Germany",29,26,"Citroën","citroen XM","citroen","XM","France","France","standard",0,"Peugeot",1568,1998,97,1395,5,5,471,179.5,139,6.5,8,11.6,8.7,205,10.8,46400,1.044232,19381.29,5770.184,8.041339,2.394062,115.2346,97.90907,122.8764,104.6674,.2977193,.15,8.21e+07,3.65e+12,3.01e+12,1.52e+12,1.26e+12,18560.32,15324.9
98,"Germany",29,26,"Citroën","citroen XM","citroen","XM","France","France","standard",0,"Peugeot",1623,1998,97,1415,5,5,471,179.5,139,7.4,13.5,13.5,11.46667,205,10.8,47600,1.039832,19980.54,5945.278,8.006353,2.382318,115.9779,97.07524,124.0391,104.2551,.2975535,.16,8.20e+07,3.75e+12,2.77e+12,1.58e+12,1.16e+12,19215.16,14183.12
99,"Germany",29,26,"Citroën","citroen XM","citroen","XM","France","France","standard",0,"Peugeot",1307,1998,97,1415,5,5,471,179.5,139,7.4,13.5,13.5,11.46667,205,10.8,49810,1.061241,19497.02,5813.317,8.568258,2.554749,116.6212,95.64893,124.8804,102.9788,.2981644,.16,8.20e+07,3.85e+12,,1.51e+12,,18371.91,
75,"Germany",30,26,"Citroën","citroen CX","citroen","CX","France","France","standard",0,"Fiat",7394,1972,75,1265,5,4,466,173,136,8.2,8.2,8.2,8.2,174,13.1,16900,1.017822,5630.827,3252.246,5.19641,3.001335,32.9484,,63.37811,65.21599,.5775787,.13,6.18e+07,1.03e+12,1.66e+12,3.42e+11,5.53e+11,5532.229,8937.081
76,"Germany",30,26,"Citroën","citroen CX","citroen","CX","France","France","standard",0,"Peugeot",9443,1972,75,1265,5,4,466,173,136,8.2,8.2,8.2,8.2,174,13.1,17300,.9496858,6043.945,3102.228,5.576638,2.862369,36.11985,,66.10121,67.61767,.5132786,.13,6.15e+07,1.12e+12,1.74e+12,3.91e+11,6.08e+11,6364.152,9882.88
77,"Germany",30,26,"Citroën","citroen CX","citroen","CX","France","France","standard",0,"Peugeot",11917,1972,75,1265,5,4,466,173,136,8.2,8.2,8.2,8.2,174,12.8,17950,.9220608,6687.526,3133.223,5.728925,2.684102,39.54926,,68.54105,69.48743,.4685175,.13,6.14e+07,1.20e+12,1.79e+12,4.45e+11,6.68e+11,7252.805,10876.9
78,"Germany",30,26,"Citroën","citroen CX","citroen","CX","France","France","standard",0,"Peugeot",16026,1972,75,1265,5,4,466,173,136,8.4,8.4,8.4,8.4,174,12.8,18190,.8688629,7320.537,3271.835,5.559572,2.484791,43.20779,,70.38221,70.28529,.4469392,.13,6.13e+07,1.28e+12,1.85e+12,5.17e+11,7.44e+11,8425.422,12127.26
79,"Germany",30,26,"Citroën","citroen CX","citroen","CX","France","France","standard",0,"Peugeot",12074,1981,78,1230,5,4,467,175,136,7.9,9.7,12,9.866667,176,12.1,19190,.8492031,8195.065,3527.423,5.440232,2.341653,47.80801,,73.27912,73.6541,.4304326,.13,6.14e+07,1.39e+12,1.93e+12,5.93e+11,8.23e+11,9650.3,13387.35
80,"Germany",30,26,"Citroën","citroen CX","citroen","CX","France","France","standard",0,"Peugeot",7507,1981,78,1230,5,4,467,175,136,7.9,9.7,12,9.866667,176,12.1,19990,.8363482,8299.822,3587.662,5.571874,2.408485,54.28079,60.77928,77.25112,79.22308,.4322577,.13,6.15e+07,1.47e+12,1.95e+12,6.11e+11,8.08e+11,9923.883,13122.83
81,"Germany",30,26,"Citroën","citroen CX","citroen","CX","France","France","standard",0,"Peugeot",7989,1981,78,1235,5,4,467,175,136,7.9,9.7,12,9.866667,176,12.1,20440,.8207948,7701.653,3177.368,6.432997,2.653976,61.51823,67.91881,82.13725,85.42876,.4125567,.13,6.17e+07,1.54e+12,1.95e+12,5.79e+11,7.34e+11,9383.165,11902.3
82,"Germany",30,26,"Citroën","citroen CX","citroen","CX","France","France","standard",0,"Peugeot",6766,1995,78,1235,5,4,466,177,136,7.9,9.7,12,9.866667,176,12.1,22690,.8807763,8477.567,3078.74,7.369898,2.676475,68.88718,75.17499,86.46332,90.44165,.3631631,.13,6.16e+07,1.59e+12,1.93e+12,5.93e+11,7.20e+11,9625.107,11690.38
83,"Germany",30,26,"Citroën","citroen CX","citroen","CX","France","France","standard",0,"Peugeot",5953,1981,78,1235,5,4,466,177,136,7.9,9.7,12,9.866667,176,12.1,22990,.8464556,8379.943,2769.499,8.30114,2.743455,75.40359,81.82455,89.29586,91.76338,.3304914,.13,6.14e+07,1.67e+12,1.96e+12,6.08e+11,7.15e+11,9900.039,11645.04
84,"Germany",30,26,"Citroën","citroen CX","citroen","CX","France","France","standard",0,"Peugeot",5475,1995,78,1235,5,4,466,177,136,7.9,9.7,12,9.866667,176,12.1,24330,.850076,8292.872,2704.801,8.995118,2.933845,81.18991,89.38404,91.44601,94.41489,.3261597,.14,6.11e+07,1.75e+12,2.02e+12,5.96e+11,6.87e+11,9755.449,11242.38
85,"Germany",30,26,"Citroën","citroen CX","citroen","CX","France","France","standard",0,"Peugeot",4692,1981,78,1235,5,4,466,177,136,7.9,9.7,12,9.866667,176,12.1,25330,.8457205,8694.408,2847.06,8.896897,2.913367,85.92418,93.32712,93.44167,96.71986,.3274587,.14,6.10e+07,1.83e+12,2.06e+12,6.27e+11,7.08e+11,10280.48,11609.41
86,"Germany",30,26,"Citroën","citroen CX","citroen","CX","France","France","standard",0,"Peugeot",5125,2165,84.5,1235,5,4,465,177,136,6.6,8.5,12,9.033333,186,10.6,28500,.9019062,11340.04,3528.734,8.07655,2.513218,88.10538,90.71395,93.20992,94.27789,.3111746,.14,6.10e+07,1.93e+12,2.11e+12,7.67e+11,8.40e+11,12573.42,13762.07
